0.6703,0.4239,0.5352,0,140,160,255,negatively charged molecule;Cl2I;name unknown
0.6792,0.4280,0.4661,0,140,160,255,negatively charged molecule;C10H12Cl4MoN2;name unknown
0.7057,0.3967,0.5709,0,140,160,255,positively charged molecule;C9H8N;isoquinolin-2-ium
0.1994,0.7926,0.7500,0,140,160,255,uncharged molecule;C7H7Br;1-Bromo-3-methylbenzene
0.7047,0.4698,0.6477,0,140,160,255,negatively charged molecule;C7H4BrO2;4-bromobenzoate
0.2473,0.8511,0.7927,0,140,160,255,uncharged molecule;C21H30Br3Ga3N3Se3;name unknown
0.7452,0.5036,0.4885,0,140,160,255,negatively charged molecule;"CCCCC#C[B-](c1c(F)c...;name unknown
0.0918,0.6497,0.7972,0,140,160,255,uncharged molecule;C17H19NO;name unknown
0.2349,0.7060,0.8519,0,140,160,255,uncharged molecule;C6H18N3OP;N-bis(dimethylamino)phosphoryl-N-methylmethanaminetris(dimethylamino)-hydroxyphosphanium
0.2666,0.8065,0.8392,0,140,160,255,uncharged molecule;C27H20O;name unknown
0.2839,0.6991,0.7414,0,140,160,255,uncharged molecule;C20H12Br2O2;6-bromo-1-(6-bromo-2-hydroxynaphthalen-1-yl)naphthalen-2-ol
0.7392,0.3705,0.5474,0,140,160,255,positively charged molecule;C8H28Cl2FeO4S4;name unknown
0.6784,0.4380,0.6443,0,140,160,255,negatively charged molecule;C9H11O6;3-5-dicarboxycyclohexane-1-carboxylate
0.2167,0.8356,0.6856,0,140,160,255,uncharged molecule;C48H38B2O4P2Pt;name unknown
0.1616,0.6513,0.8265,0,140,160,255,uncharged molecule;C13H14N2;4-[(4-aminophenyl)methyl]aniline
0.3081,0.7746,0.7566,0,140,160,255,uncharged molecule;C18H20N2O6V;name unknown
0.2474,0.8578,0.7176,0,140,160,255,uncharged molecule;C19H13I3O;name unknown
0.7296,0.3849,0.6292,0,140,160,255,positively charged molecule;"CC(C)(C)C#C12[Ag]34...;name unknown
0.3221,0.6478,0.6390,0,140,160,255,uncharged molecule;C20H24;1-2-3-4-5-6-7-8-octamethylbiphenylene
0.7311,0.3651,0.5880,0,140,160,255,positively charged molecule;C4H16N4O2Re;name unknown
0.2377,0.7970,0.6962,0,140,160,255,uncharged molecule;;name unknown
0.2579,0.6563,0.8328,0,140,160,255,uncharged molecule;C7H2F4O2;2-3-4-5-Tetrafluorobenzoic acid
0.2841,0.6437,0.8201,0,140,160,255,uncharged molecule;H2O2;hydrogen peroxide
0.2748,0.7785,0.7791,0,140,160,255,uncharged molecule;C32H24O2S2;name unknown
0.6435,0.3892,0.5946,0,140,160,255,positively charged molecule;C13H22N4O2;name unknown
0.3332,0.7350,0.7661,0,140,160,255,uncharged molecule;C24H22Cl2N2O4S2;name unknown
0.3115,0.6722,0.7996,0,140,160,255,uncharged molecule;C8H16N2O2;name unknown
0.2279,0.6294,0.7624,0,140,160,255,uncharged molecule;C7H2F5NO;2-3-4-5-6-Pentafluorobenzamide
0.5657,0.4037,0.4589,0,140,160,255,positively charged molecule;I4P;tetraiodophosphanium
0.7595,0.3968,0.4809,0,140,160,255,positively charged molecule;C5H7S2;3-5-dimethyldithiol-1-ium
0.2096,0.6566,0.7769,0,140,160,255,uncharged molecule;C10H12O2;2-4-6-Trimethylbenzoic acid
0.6613,0.4948,0.5576,0,140,160,255,positively charged molecule;C4H10NS;thiomorpholin-4-ium
0.7313,0.3933,0.6291,0,140,160,255,positively charged molecule;C25H32NO;name unknown
0.3079,0.7534,0.7780,0,140,160,255,uncharged molecule;C15H22CuN4O3S6;name unknown
0.3146,0.7812,0.7117,0,140,160,255,uncharged molecule;C18BiF15;tris(2-3-4-5-6-pentafluorophenyl)bismuthane
0.2773,0.7049,0.6825,0,140,160,255,uncharged molecule;C18F12Hg3;name unknown
0.2881,0.7613,0.7090,0,140,160,255,uncharged molecule;CCl4;Tetrachloromethane
0.7395,0.5173,0.6967,0,140,160,255,positively charged molecule;C16H24N8PtS4;name unknown
0.7159,0.4938,0.5350,0,140,160,255,negatively charged molecule;C4O4PdS4;name unknown
0.6680,0.4401,0.5500,0,140,160,255,negatively charged molecule;Br3;name unknown
0.3699,0.6524,0.6866,0,140,160,255,uncharged molecule;C42H70O35;name unknown
0.8267,0.4130,0.5006,0,140,160,255,positively charged molecule;C12H38P4Rh;name unknown
0.6985,0.4118,0.6487,0,140,160,255,positively charged molecule;C2H10CuN6S2;name unknown
0.6965,0.3930,0.6964,0,140,160,255,positively charged molecule;C6H30N12O6Zn;name unknown
0.2712,0.6704,0.8054,0,140,160,255,uncharged molecule;C10H8N2O2;4-(1-oxidopyridin-4-ylidene)pyridin-1-ium 1-oxide
0.7703,0.2937,0.4070,0,140,160,255,positively charged molecule;C15H26B2N6;name unknown
0.7379,0.4154,0.6661,0,140,160,255,positively charged molecule;C6H8NO;pyridin-1-ium-2-ylmethanol
0.7232,0.2990,0.5015,0,140,160,255,negatively charged molecule;I4;name unknown
0.2736,0.6758,0.7587,0,140,160,255,uncharged molecule;C12H8N2;Phenazine
0.6826,0.3960,0.6972,0,140,160,255,negatively charged molecule;C6H4NO5S;2-nitrobenzenesulfonate
0.2363,0.7043,0.8596,0,140,160,255,uncharged molecule;C4H6N2;1-Methylimidazole
0.2371,0.8166,0.7867,0,140,160,255,uncharged molecule;C40H52O4;name unknown
0.3205,0.6360,0.8098,0,140,160,255,uncharged molecule;C7H13NO2;2-piperidin-1-ium-1-ylacetate
0.7853,0.4137,0.2174,0,140,160,255,negatively charged molecule;C14H23BCl5Ga2N2;name unknown
0.6643,0.4598,0.4688,0,140,160,255,negatively charged molecule;"O=C1[Co]2345(C#O)(C...;name unknown
0.2858,0.8110,0.8427,0,140,160,255,uncharged molecule;C27H21CrN3O3;name unknown
0.6949,0.4299,0.5123,0,140,160,255,negatively charged molecule;Cl6Sb;name unknown
0.7696,0.4592,0.5590,0,140,160,255,positively charged molecule;C5H22CoN5;name unknown
0.7190,0.2477,0.4265,0,140,160,255,positively charged molecule;C21H27N2;1-3-bis(2-4-6-trimethylphenyl)-4-5-dihydroimidazol-1-ium
0.7002,0.4211,0.5973,0,140,160,255,negatively charged molecule;Cl4Pd;name unknown
0.6515,0.5082,0.6378,0,140,160,255,positively charged molecule;C10H26N2;10-azaniumyldecylazanium
0.6976,0.2954,0.4421,0,140,160,255,negatively charged molecule;BrI2;name unknown
0.3928,0.6225,0.6439,0,140,160,255,uncharged molecule;C10H2Fe;name unknown
0.2162,0.7418,0.6651,0,140,160,255,uncharged molecule;C9H10O2;Ethyl benzoate
0.2616,0.6728,0.8095,0,140,160,255,uncharged molecule;C4H4O4;name unknown
0.6491,0.3246,0.5766,0,140,160,255,positively charged molecule;C13H21N2;name unknown
0.2018,0.9193,0.7571,0,140,160,255,uncharged molecule;C39H32N2O;name unknown
0.2942,0.7678,0.8235,0,140,160,255,uncharged molecule;C21H26Cl2O2;4-chloro-2-[(5-chloro-2-hydroxy-6-methyl-3-propan-2-ylphenyl)methyl]-3-methyl-6-propan-2-ylphenol
0.3105,0.7497,0.8016,0,140,160,255,uncharged molecule;C20H26N4O;name unknown
0.6800,0.4806,0.4972,0,140,160,255,negatively charged molecule;C12H8N4O4P2S4;name unknown
0.6903,0.4105,0.4252,0,140,160,255,positively charged molecule;C13H8OS10;name unknown
0.7171,0.2913,0.4742,0,140,160,255,negatively charged molecule;"N#CC(C#N)=C1C=C[C-]...;name unknown
0.2590,0.6612,0.7546,0,140,160,255,uncharged molecule;C6F4I2;1-2-4-5-Tetrafluoro-3-6-diiodobenzene
0.6799,0.3330,0.6143,0,140,160,255,positively charged molecule;C15H20N3O;name unknown
0.6557,0.4720,0.6190,0,140,160,255,positively charged molecule;C4H10N;pyrrolidin-1-ium
0.2392,0.7378,0.6805,0,140,160,255,uncharged molecule;C6H5ClO;2-Chlorophenol
0.3033,0.7427,0.8020,0,140,160,255,uncharged molecule;C22H14O6;name unknown
0.6568,0.3245,0.5799,0,140,160,255,positively charged molecule;C11H11N2S;name unknown
0.7284,0.4152,0.6315,0,140,160,255,positively charged molecule;C8H16N;7-azoniabicyclo[3.3.1]nonane
0.7148,0.4257,0.6291,0,140,160,255,positively charged molecule;CH6N3S;(carbamothioylamino)azanium
0.8009,0.4641,0.5372,0,140,160,255,negatively charged molecule;Cl5Mn;name unknown
0.6865,0.2191,0.5372,0,140,160,255,positively charged molecule;"CC#N[Fe+2]123(N#CC)...;name unknown
0.7000,0.4168,0.6595,0,140,160,255,positively charged molecule;CH6N3O;(carbamoylamino)azanium
0.2100,0.6407,0.8456,0,140,160,255,uncharged molecule;C14H11Cl2NO2;2-[2-[(2-6-dichlorophenyl)amino]phenyl]acetic acid
0.2294,0.6550,0.7671,0,140,160,255,uncharged molecule;C64H60N2O10;name unknown
0.2128,0.8274,0.7449,0,140,160,255,uncharged molecule;C38H30;3-[di(phenyl)methylidene]-6-[tri(phenyl)methyl]cyclohexa-1-4-diene
0.6143,0.4196,0.5318,0,140,160,255,negatively charged molecule;"IC1=C[C-](C(=CC1=C(...;name unknown
0.2385,0.8620,0.7819,0,140,160,255,uncharged molecule;C36H43NO17;name unknown
0.2551,0.7132,0.6959,0,140,160,255,uncharged molecule;"c1ccc(cc1)C#Cc1cccc...;name unknown
0.7049,0.4229,0.6207,0,140,160,255,negatively charged molecule;C7H3N2O7;2-hydroxy-3-5-dinitrobenzoate
0.7290,0.3907,0.6273,0,140,160,255,positively charged molecule;C10H17NO2Si;name unknown
0.7388,0.5006,0.6815,0,140,160,255,negatively charged molecule;C7H12NO4;2-[(2-methylpropan-2-yl)oxycarbonylamino]acetate
0.2771,0.6331,0.8694,0,140,160,255,uncharged molecule;H2O3Se;Selenous acid
0.2563,0.8837,0.7469,0,140,160,255,uncharged molecule;C62H50Cl2P4Ru2;name unknown
0.3286,0.7378,0.8081,0,140,160,255,uncharged molecule;C38H28Mn2N22;name unknown
0.6982,0.4291,0.5790,0,140,160,255,positively charged molecule;C7H10N;2-6-dimethylpyridin-1-ium
0.6827,0.2781,0.6185,0,140,160,255,positively charged molecule;"CC#N[Ag+]1n2c(C)ccc...;name unknown
0.6974,0.3657,0.3997,0,140,160,255,positively charged molecule;C2H12BN2;name unknown
0.7304,0.4846,0.6452,0,140,160,255,positively charged molecule;C5H12N;cyclopentylazanium
0.5889,0.3974,0.5855,0,140,160,255,positively charged molecule;C9H18NO;2-2-6-6-tetramethylpiperidin-1-ium 1-oxide
0.2579,0.6635,0.8119,0,140,160,255,uncharged molecule;C7H6O3;3-Hydroxybenzoic acid
0.1008,0.7139,0.9151,0,140,160,255,uncharged molecule;C14H14N4;1-pyridin-4-yl-N-[2-(pyridin-4-ylmethylideneamino)ethyl]methanimine
0.6206,0.4372,0.5289,0,140,160,255,positively charged molecule;C10H12S8;name unknown
0.6766,0.4269,0.5206,0,140,160,255,positively charged molecule;C13H13N2;name unknown
0.2081,0.8581,0.7830,0,140,160,255,uncharged molecule;C20H20O8;name unknown
0.6723,0.3481,0.6263,0,140,160,255,positively charged molecule;C6H18CoN6O4;name unknown
0.7112,0.4360,0.6389,0,140,160,255,negatively charged molecule;CH2N5;name unknown
0.1976,0.7941,0.9058,0,140,160,255,uncharged molecule;C24H20CdN4O4S;name unknown
0.7229,0.5813,0.4511,0,140,160,255,positively charged molecule;C12H28N;tributylazanium
0.2431,0.8817,0.7392,0,140,160,255,uncharged molecule;C36H30Cl2NiP2;name unknown
0.2235,0.8691,0.7896,0,140,160,255,uncharged molecule;;name unknown
0.7115,0.3998,0.6255,0,140,160,255,positively charged molecule;C6H7IN;(4-iodophenyl)azanium
0.2491,0.6303,0.7850,0,140,160,255,uncharged molecule;C6H7NO;3-Aminophenol
0.7206,0.4777,0.6709,0,140,160,255,negatively charged molecule;C5H3N2O4;5-carboxy-2H-pyrazole-3-carboxylate
0.3079,0.7301,0.7827,0,140,160,255,uncharged molecule;C22H26ClN7O2S;N-(2-chloro-6-methylphenyl)-2-[[6-[4-(2-hydroxyethyl)piperazin-1-yl]-2-methylpyrimidin-4-yl]amino]-1-3-thiazole-5-carboxamide
0.2173,0.8427,0.6927,0,140,160,255,uncharged molecule;C46H28N4S3;name unknown
0.7572,0.3970,0.6619,0,140,160,255,positively charged molecule;C6H11N2S3;name unknown
0.7005,0.4573,0.6589,0,140,160,255,positively charged molecule;C8H12NO;2-(4-hydroxyphenyl)ethylazanium
0.6654,0.4321,0.6738,0,140,160,255,negatively charged molecule;CHN6O2;name unknown
0.2687,0.6324,0.8317,0,140,160,255,uncharged molecule;C10H8O2;Naphthalene-2-7-diol
0.6463,0.3858,0.6149,0,140,160,255,positively charged molecule;C9H17N2O2;name unknown
0.7021,0.2923,0.6277,0,140,160,255,positively charged molecule;"COc1ccc(cc1)[N+]#N"...;name unknown
0.6598,0.2645,0.5785,0,140,160,255,positively charged molecule;"CN1C=CN(=C1)[Re+](C...;name unknown
0.6233,0.5428,0.5553,0,140,160,255,positively charged molecule;C6H24FeN6;name unknown
0.2535,0.7797,0.8995,0,140,160,255,uncharged molecule;C12H12B2N4;name unknown
0.3017,0.7089,0.7823,0,140,160,255,uncharged molecule;CH2O2;formic acid
0.7155,0.3064,0.6503,0,140,160,255,positively charged molecule;C27H27Cd2N18;name unknown
0.3046,0.6629,0.6658,0,140,160,255,uncharged molecule;C12H8S;Dibenzothiophene
0.6955,0.3525,0.5062,0,140,160,255,negatively charged molecule;"N#CC1=C([S-][Ni+2]2...;name unknown
0.5765,0.5189,0.6018,0,140,160,255,positively charged molecule;C12H50Gd2N12O2;name unknown
0.7208,0.4043,0.5796,0,140,160,255,positively charged molecule;C13H12N;name unknown
0.3083,0.7764,0.7522,0,140,160,255,uncharged molecule;C30H36N4O2;name unknown
0.8399,0.3584,0.5430,0,140,160,255,positively charged molecule;C4H16I2N4Pt;name unknown
0.2463,0.8689,0.7894,0,140,160,255,uncharged molecule;C24H18F6N10Pt2;name unknown
0.2739,0.7679,0.7046,0,140,160,255,uncharged molecule;C33H33Cl3O3;name unknown
0.6743,0.2285,0.5814,0,140,160,255,positively charged molecule;C7H15N3P;name unknown
0.6770,0.4618,0.6626,0,140,160,255,positively charged molecule;C17H22NO;2-[di(phenyl)methoxy]ethyl-dimethylazanium
0.3042,0.6856,0.8185,0,140,160,255,uncharged molecule;C6H8N2O2S;4-Aminobenzenesulfonamide
0.7315,0.4438,0.5666,0,140,160,255,negatively charged molecule;C10H5O5;name unknown
0.6949,0.3107,0.5286,0,140,160,255,positively charged molecule;C40H60Cl2N2PRu;[1-3-bis(2-4-6-trimethylphenyl)imidazolidin-2-ylidene]-dichloro-(tricyclohexylphosphaniumylmethylidene)ruthenium
0.6541,0.4571,0.4602,0,140,160,255,negatively charged molecule;Cl6Fe2;name unknown
0.3053,0.7592,0.6091,0,140,160,255,uncharged molecule;Cl3OP;trichloro-hydroxyphosphanium
0.6986,0.3020,0.6218,0,140,160,255,positively charged molecule;C11H26Cl2CoN4;name unknown
0.3052,0.6897,0.8139,0,140,160,255,uncharged molecule;C6H20Cl2N2O2Pt;name unknown
0.6457,0.3242,0.5867,0,140,160,255,positively charged molecule;C18H26ClN4Ni;name unknown
0.2267,0.7103,0.7383,0,140,160,255,uncharged molecule;C6H8N2;benzene-1-2-diamine
0.6313,0.4509,0.4645,0,140,160,255,negatively charged molecule;;name unknown
0.3526,0.6873,0.7846,0,140,160,255,uncharged molecule;C11H14N4O4;7-(1-3-dioxolan-2-ylmethyl)-1-3-dimethylpurine-2-6-dione
0.4281,0.5737,0.5998,0,140,160,255,uncharged molecule;C6PdS10;name unknown
0.6568,0.5119,0.4414,0,140,160,255,negatively charged molecule;Cl5Sn;name unknown
0.2363,0.8449,0.7380,0,140,160,255,uncharged molecule;C36H56Cl4Mo2N4;name unknown
0.7353,0.3763,0.6677,0,140,160,255,positively charged molecule;CH5N2O;(amino-hydroxymethylidene)azanium
0.7140,0.4266,0.7091,0,140,160,255,negatively charged molecule;C2H5O3S;ethanesulfonate
0.6709,0.5169,0.6860,0,140,160,255,negatively charged molecule;C24H39O5;4-(3-7-12-trihydroxy-10-13-dimethyl-2-3-4-5-6-7-8-9-11-12-14-15-16-17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoate
0.5993,0.4204,0.6178,0,140,160,255,positively charged molecule;C9H20CoN4O4;name unknown
0.6217,0.4236,0.5605,0,140,160,255,negatively charged molecule;"Oc1c(C#N)c(C#N)c([O...;name unknown
0.2555,0.8232,0.6944,0,140,160,255,uncharged molecule;C27H39N3O6;name unknown
0.6401,0.4978,0.4486,0,140,160,255,negatively charged molecule;C2H6Br4Sn;name unknown
0.6824,0.4963,0.6742,0,140,160,255,negatively charged molecule;C6H6O7;2-(carboxymethyl)-2-hydroxybutanedioate
0.6686,0.4838,0.4442,0,140,160,255,negatively charged molecule;B6H7;name unknown
0.2744,0.7088,0.6394,0,140,160,255,uncharged molecule;C12H12;2-6-Dimethylnaphthalene
0.2683,0.6686,0.7720,0,140,160,255,uncharged molecule;C7H8O2;5-methylbenzene-1-3-diol
0.2853,0.8052,0.8176,0,140,160,255,uncharged molecule;C28H28N4S2;name unknown
0.6903,0.2671,0.6049,0,140,160,255,positively charged molecule;C50H44NiP4;name unknown
0.5098,0.4944,0.6462,0,140,160,255,positively charged molecule;C36H30CuN6;name unknown
0.2277,0.6913,0.7801,0,140,160,255,uncharged molecule;C6F5I;1-2-3-4-5-pentafluoro-6-iodobenzene
0.6693,0.3963,0.6688,0,140,160,255,positively charged molecule;C7H16N;azocan-1-ium
0.7155,0.4198,0.5902,0,140,160,255,positively charged molecule;C5H7N2;pyridin-1-ium-4-amine
0.6918,0.3819,0.6130,0,140,160,255,positively charged molecule;C7H9N2O4;name unknown
0.7054,0.2747,0.5906,0,140,160,255,positively charged molecule;C84H72Au4N2P4S2;name unknown
0.2689,0.6632,0.7478,0,140,160,255,uncharged molecule;C5H12N2O;1-1-Diethylurea
0.2389,0.7918,0.6807,0,140,160,255,uncharged molecule;C44H60N4;2-5-8-11-tetraethyl-1-4-7-10-tetrakis(phenylmethyl)-1-4-7-10-tetrazacyclododecane
0.5365,0.4224,0.5286,0,140,160,255,positively charged molecule;C18H48CoN6O6;name unknown
0.6435,0.4054,0.5077,0,140,160,255,negatively charged molecule;;name unknown
0.7117,0.4226,0.4120,0,140,160,255,negatively charged molecule;C4N4NiS6;name unknown
0.6453,0.3909,0.6107,0,140,160,255,positively charged molecule;C16H18PS;2-2-di(phenyl)thiaphosphinan-2-ium
0.2518,0.6457,0.8272,0,140,160,255,uncharged molecule;C6F3I3;1-3-5-trifluoro-2-4-6-triiodobenzene
0.6271,0.3253,0.5906,0,140,160,255,positively charged molecule;C38H52FeN10O2;name unknown
0.2682,0.6963,0.6334,0,140,160,255,uncharged molecule;C6H10N2;7-8-diazabicyclo[2.2.2]oct-7-ene
0.6931,0.3364,0.6167,0,140,160,255,positively charged molecule;C24H20Ag2N6;name unknown
0.6221,0.3891,0.5404,0,140,160,255,positively charged molecule;C38H82N2;hexadecyl-[2-(hexadecyl-dimethylazaniumyl)ethyl]-dimethylazanium
0.6374,0.4946,0.4484,0,140,160,255,negatively charged molecule;FeI4;name unknown
0.6972,0.4543,0.6578,0,140,160,255,positively charged molecule;C17H18Cl2N;name unknown
0.2871,0.6202,0.7477,0,140,160,255,uncharged molecule;C6H5NO2;name unknown
0.7236,0.3271,0.5315,0,140,160,255,negatively charged molecule;CNSe;Selenocyanate
0.5917,0.3908,0.5058,0,140,160,255,positively charged molecule;C29H45N2;name unknown
0.6483,0.2733,0.5598,0,140,160,255,positively charged molecule;C18H42Cu2N6S2;name unknown
0.6776,0.2571,0.5525,0,140,160,255,positively charged molecule;"O#C[Fe+]1234(C#O)(c...;name unknown
0.3098,0.6719,0.8020,0,140,160,255,uncharged molecule;C10H18N2O4;name unknown
0.2619,0.8156,0.8268,0,140,160,255,uncharged molecule;C15H14F3N3O4S2;1-1-dioxo-3-(phenylmethyl)-6-(trifluoromethyl)-3-4-dihydro-2H-benzo[e][1-2-4]thiadiazine-7-sulfonamide
0.7345,0.3743,0.5148,0,140,160,255,negatively charged molecule;C9H8Br3CoN;name unknown
0.2976,0.6494,0.8274,0,140,160,255,uncharged molecule;C5H11NO2;2-trimethylazaniumylacetate
0.6732,0.4584,0.5205,0,140,160,255,negatively charged molecule;C6NiS8Se2;name unknown
0.6539,0.2672,0.4795,0,140,160,255,positively charged molecule;C6H5I6;name unknown
0.7345,0.4872,0.6285,0,140,160,255,negatively charged molecule;C5H2NO5;5-nitrofuran-2-carboxylate
0.6979,0.4051,0.4271,0,140,160,255,negatively charged molecule;C6AuS10;name unknown
0.6615,0.3878,0.6336,0,140,160,255,positively charged molecule;C45H40N7O12;name unknown
0.6572,0.3309,0.6486,0,140,160,255,positively charged molecule;C3H7N4;3-methyltriazol-3-ium-1-amine
0.3309,0.5813,0.7489,0,140,160,255,uncharged molecule;C8H13NO2;3-3-4-4-tetramethylpyrrolidine-2-5-dione
0.7332,0.4264,0.6386,0,140,160,255,positively charged molecule;C4H8N5;name unknown
0.7312,0.4399,0.4574,0,140,160,255,positively charged molecule;"CC#N[Xe+]c1c(F)c(F)...;name unknown
0.7079,0.3945,0.7825,0,140,160,255,negatively charged molecule;C6H6N5O2;name unknown
0.6109,0.4838,0.5724,0,140,160,255,negatively charged molecule;Se6Sn2;name unknown
0.6765,0.4578,0.4755,0,140,160,255,negatively charged molecule;C6H3N4O2;name unknown
0.6481,0.3346,0.5254,0,140,160,255,positively charged molecule;C20H24N4Pd;name unknown
0.7180,0.4218,0.4971,0,140,160,255,negatively charged molecule;C12H8Br4Cl2Sn;name unknown
0.6424,0.3320,0.5867,0,140,160,255,positively charged molecule;"CC(C)N1C=CN([C]1[Fe...;name unknown
0.2447,0.7709,0.7982,0,140,160,255,uncharged molecule;"CC#CC(O)(c1ccc(C)cc...;name unknown
0.7068,0.4125,0.3385,0,140,160,255,negatively charged molecule;Br3Hg;name unknown
0.6419,0.4359,0.6905,0,140,160,255,positively charged molecule;C11H14N2O3;name unknown
0.7054,0.3598,0.6313,0,140,160,255,negatively charged molecule;NO3;NITRATEazonic acid
0.7026,0.4628,0.6403,0,140,160,255,negatively charged molecule;C8H7O2;4-Methylbenzoate
0.6482,0.3795,0.6178,0,140,160,255,positively charged molecule;C33H42MoN3OP3;name unknown
0.2942,0.7685,0.7475,0,140,160,255,uncharged molecule;C64H56Br8O8;name unknown
0.7206,0.3741,0.4347,0,140,160,255,positively charged molecule;C2H3O;ethanone
0.6934,0.4705,0.6313,0,140,160,255,negatively charged molecule;C9H3Cl4O4;2-3-4-5-tetrachloro-6-methoxycarbonylbenzoate
0.7582,0.3784,0.4051,0,140,160,255,positively charged molecule;C8H21O2;name unknown
0.2969,0.7313,0.7522,0,140,160,255,uncharged molecule;C13H10N4O5;1-3-bis(3-nitrophenyl)urea
0.7028,0.3007,0.6166,0,140,160,255,positively charged molecule;C30H24AgN8;name unknown
0.6693,0.4835,0.7217,0,140,160,255,negatively charged molecule;C14H9O5;name unknown
0.6726,0.4651,0.6808,0,140,160,255,negatively charged molecule;C7H11O4;7-hydroxy-7-oxoheptanoate
0.6510,0.4869,0.6869,0,140,160,255,negatively charged molecule;C2H2N7O4;N-(5-nitramido-1-2-diaza-4-azanidacyclopenta-2-5-dien-3-yl)nitramide
0.6832,0.4042,0.5517,0,140,160,255,positively charged molecule;C12H14N2;1-(2-pyridin-1-ium-1-ylethyl)pyridin-1-ium
0.3752,0.6984,0.7284,0,140,160,255,uncharged molecule;DyH6N3O12;name unknown
0.2348,0.6466,0.8487,0,140,160,255,uncharged molecule;C9H11N3O;N-(propan-2-ylideneamino)pyridine-3-carboxamide
0.5962,0.4101,0.5465,0,140,160,255,positively charged molecule;C18H48MnN6O6;name unknown
0.6586,0.4410,0.6130,0,140,160,255,positively charged molecule;C12H11N2;name unknown
0.2338,0.6955,0.8391,0,140,160,255,uncharged molecule;C10H9N;2-Methylquinoline
0.6527,0.4340,0.6665,0,140,160,255,negatively charged molecule;C4H4O10Zn;name unknown
0.3620,0.7048,0.7943,0,140,160,255,uncharged molecule;C8H4F3N3O2;name unknown
0.6718,0.2300,0.5279,0,140,160,255,positively charged molecule;C11H12N;2-ethylisoquinolin-2-ium
0.6307,0.3482,0.4706,0,140,160,255,positively charged molecule;C20H40CsO10;name unknown
0.5904,0.5376,0.6827,0,140,160,255,negatively charged molecule;C16H36Al;tetrabutylaluminum
0.6972,0.3108,0.5302,0,140,160,255,positively charged molecule;C12H13FN;name unknown
0.7082,0.3706,0.5351,0,140,160,255,positively charged molecule;C3H9Se;trimethylselanium
0.6628,0.3854,0.6789,0,140,160,255,negatively charged molecule;C2H6CoN4O8;name unknown
0.2783,0.7743,0.8079,0,140,160,255,uncharged molecule;C14H10N2O2;name unknown
0.6698,0.2533,0.5629,0,140,160,255,positively charged molecule;C31H36NO;name unknown
0.2412,0.7587,0.6396,0,140,160,255,uncharged molecule;C16H14;name unknown
0.6807,0.4632,0.4103,0,140,160,255,negatively charged molecule;"[I-][Cr](C#O)(C#O)(...;name unknown
